Time,Vm
35.414,24.231
35.415,23.8647
35.416,23.6206
35.417,23.1323
35.418,22.8577
35.419,22.4304
35.42,22.2473
35.421,21.8201
35.422,21.4844
35.423,20.9961
35.424,20.6299
35.425,20.4773
35.426,20.05
35.427,19.5618
35.428,19.1956
35.429,18.9514
35.43,18.3105
35.431,17.9138
35.432,17.4866
35.433,16.9983
35.434,16.4185
35.435,15.8997
35.436,15.5334
35.437,14.9536
35.438,14.6179
35.439,14.1907
35.44,13.7024
35.441,13.1836
35.442,12.7258
35.443,12.1155
35.444,11.5051
35.445,10.9253
35.446,10.376
35.447,9.76563
35.448,9.12476
35.449,8.39233
35.45,7.69043
35.451,7.01904
35.452,6.34766
35.453,5.76782
35.454,4.85229
35.455,4.02832
35.456,3.35693
35.457,2.47192
35.458,1.52588
35.459,0.610352
35.46,-0.396729
35.461,-1.37329
35.462,-2.31934
35.463,-3.50952
35.464,-4.79126
35.465,-5.95093
35.466,-7.32422
35.467,-8.60596
35.468,-10.0098
35.469,-11.4136
35.47,-13.092
35.471,-14.6484
35.472,-16.1743
35.473,-17.6392
35.474,-19.4397
35.475,-21.2708
35.476,-23.0103
35.477,-24.7498
35.478,-26.6113
35.479,-28.6255
35.48,-30.5786
35.481,-32.4402
35.482,-34.3933
35.483,-36.3464
35.484,-38.3911
35.485,-40.3137
35.486,-42.2363
35.487,-44.0369
35.488,-45.7764
35.489,-47.4854
35.49,-49.0723
35.491,-50.6287
35.492,-51.9714
35.493,-53.5278
35.494,-54.5654
35.495,-55.7251
35.496,-56.8237
35.497,-57.8613
35.498,-58.7463
35.499,-59.4788
35.5,-60.3638
35.501,-60.791
35.502,-61.554
35.503,-61.9812
35.504,-62.3779
35.505,-62.8357
35.506,-63.2629
35.507,-63.5986
35.508,-63.9038
35.509,-64.2395
35.51,-64.4226
35.511,-64.6667
35.512,-64.9414
35.513,-65.2161
35.514,-65.3992
35.515,-65.4907
35.516,-65.7654
35.517,-65.7043
35.518,-66.1621
35.519,-66.1926
35.52,-66.3147
35.521,-66.2537
35.522,-66.4063
35.523,-66.5588
35.524,-66.6199
35.525,-66.7725
35.526,-66.7419
35.527,-66.8945
35.528,-66.8945
35.529,-67.0166
35.53,-67.0166
35.531,-66.9861
35.532,-67.1082
35.533,-67.1997
35.534,-67.1997
35.535,-67.2302
35.536,-67.3523
35.537,-67.4744
35.538,-67.3828
35.539,-67.4744
35.54,-67.5049
35.541,-67.4133
35.542,-67.5659
35.543,-67.4133
35.544,-67.5049
35.545,-67.5354
35.546,-67.627
35.547,-67.7185
35.548,-67.5659
35.549,-67.7795
35.55,-67.6575
35.551,-67.9016
35.552,-67.7795
35.553,-67.749
35.554,-67.7185
35.555,-67.8101
35.556,-67.7795
35.557,-67.8406
35.558,-67.8101
35.559,-67.8406
35.56,-67.8406
35.561,-67.8406
35.562,-67.8406
35.563,-67.9016
35.564,-67.8406
35.565,-67.8406
35.566,-67.9321
35.567,-67.8406
35.568,-68.0847
35.569,-68.0542
35.57,-68.0237
35.571,-67.9626
35.572,-67.9626
35.573,-68.0237
35.574,-67.9932
35.575,-67.9626
35.576,-67.9932
35.577,-68.0542
35.578,-68.0237
35.579,-68.0542
35.58,-68.1458
35.581,-68.0542
35.582,-68.0542
35.583,-68.1152
35.584,-68.0847
35.585,-68.1763
35.586,-68.2068
35.587,-68.2678
35.588,-68.0542
35.589,-68.1763
35.59,-68.1458
35.591,-67.9932
35.592,-68.1763
35.593,-68.0237
35.594,-68.0237
35.595,-68.0847
35.596,-68.1458
35.597,-68.1152
35.598,-68.0847
35.599,-68.1458
35.6,-68.1458
35.601,-68.2983
35.602,-68.2373
35.603,-68.1458
35.604,-68.1458
35.605,-68.2983
35.606,-68.1763
35.607,-68.1152
35.608,-68.1458
35.609,-68.0542
35.61,-68.1458
35.611,-68.2068
35.612,-68.2678
35.613,-68.1458
35.614,-68.1763
35.615,-68.2678
35.616,-68.1458
35.617,-68.3289
35.618,-68.2068
35.619,-68.2373
35.62,-68.2373
35.621,-68.2373
35.622,-68.2068
35.623,-68.2373
35.624,-68.3594
35.625,-68.2068
35.626,-68.2983
35.627,-68.2678
35.628,-68.1763
35.629,-68.1152
35.63,-68.2678
35.631,-68.3289
35.632,-68.2373
35.633,-68.2678
35.634,-68.2678
35.635,-68.2678
35.636,-68.2068
35.637,-68.2983
35.638,-68.2068
35.639,-68.1763
35.64,-68.1458
35.641,-68.2983
35.642,-68.3899
35.643,-68.1763
35.644,-68.1458
35.645,-68.1458
35.646,-68.1763
35.647,-68.1152
35.648,-68.2068
35.649,-68.4509
35.65,-68.2068
35.651,-68.3594
35.652,-68.3594
35.653,-68.3594
35.654,-68.2678
35.655,-68.3899
35.656,-68.2068
35.657,-68.2373
35.658,-68.3289
35.659,-68.1458
35.66,-68.1763
35.661,-68.2068
35.662,-68.2983
35.663,-68.1763
35.664,-68.2983
35.665,-68.2983
35.666,-68.2678
35.667,-68.4204
35.668,-68.2983
35.669,-68.3289
35.67,-68.1763
35.671,-68.2373
35.672,-68.1763
35.673,-68.2373
35.674,-68.2373
35.675,-68.2068
35.676,-68.1458
35.677,-68.2983
35.678,-68.2983
35.679,-68.2373
35.68,-68.2983
35.681,-68.1152
35.682,-68.3289
35.683,-68.3289
35.684,-68.2373
35.685,-68.1458
35.686,-68.2068
35.687,-68.2678
35.688,-68.2678
35.689,-68.3289
35.69,-68.2068
35.691,-68.2373
35.692,-68.1763
35.693,-68.2373
35.694,-68.2068
35.695,-68.1458
35.696,-68.1152
35.697,-68.1763
35.698,-68.2068
35.699,-68.1763
35.7,-68.2678
35.701,-68.2373
35.702,-68.2983
35.703,-68.3289
35.704,-68.2983
35.705,-68.1763
35.706,-68.1458
35.707,-68.3289
35.708,-68.1152
35.709,-68.2373
35.71,-68.1458
35.711,-68.0847
35.712,-68.0542
35.713,-68.2068
35.714,-68.2678
35.715,-68.1152
35.716,-68.2068
35.717,-68.1458
35.718,-68.2983
35.719,-68.2983
35.72,-68.2373
35.721,-68.2373
35.722,-68.1458
35.723,-68.2678
35.724,-68.0542
35.725,-68.2068
35.726,-67.9626
35.727,-67.9321
35.728,-68.0847
35.729,-68.1152
35.73,-68.0237
35.731,-68.1458
35.732,-68.1152
35.733,-68.0542
35.734,-68.0237
35.735,-68.2068
35.736,-68.1152
35.737,-68.1152
35.738,-68.1152
35.739,-67.9016
35.74,-67.9626
35.741,-68.1458
35.742,-67.9626
35.743,-67.9626
35.744,-67.9626
35.745,-67.9321
35.746,-67.9321
35.747,-68.0237
35.748,-68.0237
35.749,-67.9932
35.75,-68.1458
35.751,-68.1458
35.752,-68.0237
35.753,-68.0237
35.754,-68.1458
35.755,-67.9932
35.756,-67.9626
35.757,-68.0237
35.758,-67.8406
35.759,-68.0237
35.76,-67.9321
35.761,-67.8711
35.762,-67.8711
35.763,-68.0237
35.764,-68.0847
35.765,-67.9016
35.766,-68.0847
35.767,-68.0847
35.768,-68.0237
35.769,-67.9932
35.77,-68.0542
35.771,-68.0847
35.772,-67.9321
35.773,-67.8711
35.774,-68.0542
35.775,-67.8711
35.776,-67.9932
35.777,-67.9626
35.778,-67.8711
35.779,-67.8101
35.78,-67.9016
35.781,-67.9932
35.782,-67.9016
35.783,-68.0542
35.784,-67.9932
35.785,-68.0237
35.786,-67.9626
35.787,-68.0237
35.788,-67.9016
35.789,-67.9932
35.79,-67.9321
35.791,-67.9321
35.792,-67.8711
35.793,-67.9016
35.794,-67.8711
35.795,-67.9016
35.796,-68.0237
35.797,-67.9321
35.798,-67.9932
35.799,-67.8406
35.8,-67.9626
35.801,-67.9932
35.802,-67.9626
35.803,-68.0542
35.804,-67.9932
35.805,-67.9321
35.806,-67.9321
35.807,-67.9016
35.808,-67.8711
35.809,-67.9626
35.81,-68.0237
35.811,-67.9016
35.812,-67.9016
35.813,-67.9321
35.814,-67.7795
35.815,-67.9321
35.816,-67.9016
35.817,-67.8406
35.818,-67.9932
35.819,-67.9321
35.82,-67.8101
35.821,-67.7795
35.822,-67.9016
35.823,-67.749
35.824,-67.8711
35.825,-67.8406
35.826,-67.6575
35.827,-67.7795
35.828,-67.6575
35.829,-67.688
35.83,-67.9016
35.831,-67.7795
35.832,-67.7795
35.833,-67.8406
35.834,-67.8101
35.835,-67.7185
35.836,-67.7185
35.837,-67.7795
35.838,-67.8406
35.839,-67.688
35.84,-67.7795
35.841,-67.7185
35.842,-67.688
35.843,-67.6575
35.844,-67.688
35.845,-67.749
35.846,-67.749
35.847,-67.688
35.848,-67.6575
35.849,-67.7795
35.85,-67.749
35.851,-67.8406
35.852,-67.749
35.853,-67.7185
35.854,-67.5964
35.855,-67.7185
35.856,-67.7185
35.857,-67.6575
35.858,-67.6575
35.859,-67.627
35.86,-67.7795
35.861,-67.6575
35.862,-67.688
35.863,-67.6575
35.864,-67.627
35.865,-67.7185
35.866,-67.7185
35.867,-67.749
35.868,-67.5659
35.869,-67.749
35.87,-67.7185
35.871,-67.688
35.872,-67.6575
35.873,-67.6575
35.874,-67.5964
35.875,-67.5964
35.876,-67.5964
35.877,-67.4744
35.878,-67.5049
35.879,-67.627
35.88,-67.4744
35.881,-67.5354
35.882,-67.5964
35.883,-67.627
35.884,-67.688
35.885,-67.627
35.886,-67.5049
35.887,-67.5354
35.888,-67.688
35.889,-67.5964
35.89,-67.4744
35.891,-67.5659
35.892,-67.4133
35.893,-67.627
35.894,-67.4744
35.895,-67.5354
35.896,-67.4744
35.897,-67.4744
35.898,-67.4438
35.899,-67.4744
35.9,-67.5659
35.901,-67.3828
35.902,-67.4438
35.903,-67.5354
35.904,-67.5049
35.905,-67.3828
35.906,-67.4438
35.907,-67.4438
35.908,-67.1997
35.909,-67.3828
35.91,-67.3828
35.911,-67.1997
35.912,-67.1692
35.913,-67.3218
35.914,-67.4133
35.915,-67.3218
35.916,-67.3828
35.917,-67.2607
35.918,-67.4744
35.919,-67.3523
35.92,-67.3828
35.921,-67.2607
35.922,-67.2913
35.923,-67.3218
35.924,-67.1082
35.925,-67.3218
35.926,-67.1692
35.927,-67.1997
35.928,-67.2302
35.929,-67.1997
35.93,-67.1082
35.931,-67.1082
35.932,-67.1692
35.933,-67.2302
35.934,-67.2302
35.935,-67.1692
35.936,-67.1692
35.937,-67.2302
35.938,-67.2913
35.939,-67.1997
35.94,-67.1692
35.941,-67.0776
35.942,-67.1082
35.943,-67.2302
35.944,-67.0776
35.945,-67.1082
35.946,-67.1387
35.947,-67.1387
35.948,-67.1692
35.949,-67.2607
35.95,-67.0776
35.951,-67.2607
35.952,-67.2302
35.953,-67.1387
35.954,-67.0776
35.955,-67.1692
35.956,-67.0166
35.957,-67.1692
35.958,-67.1692
35.959,-67.1082
35.96,-67.1387
